,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
24,0.012125968933105469,0.0011944027361699564,0.0035849094390869142,0.00013403547310361782,0.01,0.01,6,20,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 20}",-10.138264141822471,-23.482567073660427,-4.791143120293475,-10.305583778782541,-34.93032744297828,-16.72957711150744,10.991901466291255,115,-1472.910185911592,-1320.1696429682418,-1824.3109777036573,-1813.6502776937016,-1330.8276336289648,-1552.3737435812313,224.2905110582992,115
30,0.016484165191650392,0.004275418937156772,0.007869625091552734,0.0021449088583865615,0.01,0.01,9,20,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 20}",-10.138264141822471,-23.482567073660427,-4.791143120293475,-10.305583778782541,-34.93032744297828,-16.72957711150744,10.991901466291255,115,-1472.910185911592,-1320.1696429682418,-1824.3109777036573,-1813.6502776937016,-1330.8276336289648,-1552.3737435812313,224.2905110582992,115
96,0.009294557571411132,0.0005436993045896866,0.0035078048706054686,8.801881809206632e-05,0.1,0.01,6,20,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 20}",-10.138264141822471,-23.482567073660427,-4.791143120293475,-10.305583778782541,-34.93032744297828,-16.72957711150744,10.991901466291255,115,-1472.910185911592,-1320.1696429682418,-1824.3109777036573,-1813.6502776937016,-1330.8276336289648,-1552.3737435812313,224.2905110582992,115
90,0.009789752960205077,0.0007236334888987833,0.0038900375366210938,0.0004886143403221904,0.1,0.01,3,20,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 20}",-10.138264141822471,-23.482567073660427,-4.791143120293475,-10.305583778782541,-34.93032744297828,-16.72957711150744,10.991901466291255,115,-1472.910185911592,-1320.1696429682418,-1824.3109777036573,-1813.6502776937016,-1330.8276336289648,-1552.3737435812313,224.2905110582992,115
15,0.08425760269165039,0.01731646201464499,0.004995822906494141,0.0016320781626503766,0.01,0.001,9,160,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 160}",-10.937846952191759,-25.404731340390104,-5.123023154598029,-11.064197138603495,-37.88218396825235,-18.08239651080715,11.949001961048143,121,-1524.8618970234786,-1371.0147970008652,-1875.8567627958053,-1873.511067870263,-1384.4158025173244,-1605.9320654415474,225.95832126364076,121
3,0.04719200134277344,0.005811632613507827,0.0038653850555419923,0.00048094672759178885,0.01,0.001,3,160,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 160}",-10.937846952191759,-25.404731340390104,-5.123023154598029,-11.064197138603495,-37.88218396825235,-18.08239651080715,11.949001961048143,121,-1524.8618970234786,-1371.0147970008652,-1875.8567627958053,-1873.511067870263,-1384.4158025173244,-1605.9320654415474,225.95832126364076,121
87,0.05420241355895996,0.009953958154537288,0.0037698268890380858,0.00022322292127739232,0.1,0.001,9,160,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 160}",-10.937846952191759,-25.404731340390104,-5.123023154598029,-11.064197138603495,-37.88218396825235,-18.08239651080715,11.949001961048143,121,-1524.8618970234786,-1371.0147970008652,-1875.8567627958053,-1873.511067870263,-1384.4158025173244,-1605.9320654415474,225.95832126364076,121
75,0.0589019775390625,0.007508642453568939,0.003764820098876953,0.00013296503051584094,0.1,0.001,3,160,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 160}",-10.937846952191759,-25.404731340390104,-5.123023154598029,-11.064197138603495,-37.88218396825235,-18.08239651080715,11.949001961048143,121,-1524.8618970234786,-1371.0147970008652,-1875.8567627958053,-1873.511067870263,-1384.4158025173244,-1605.9320654415474,225.95832126364076,121
81,0.06014895439147949,0.011049871110041238,0.003907299041748047,0.0006192492639010696,0.1,0.001,6,160,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 160}",-10.937846952191759,-25.404731340390104,-5.123023154598029,-11.064197138603495,-37.88218396825235,-18.08239651080715,11.949001961048143,121,-1524.8618970234786,-1371.0147970008652,-1875.8567627958053,-1873.511067870263,-1384.4158025173244,-1605.9320654415474,225.95832126364076,121
9,0.07045092582702636,0.020067735696989105,0.006307411193847656,0.004396516987480332,0.01,0.001,6,160,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 160}",-10.937846952191759,-25.404731340390104,-5.123023154598029,-11.064197138603495,-37.88218396825235,-18.08239651080715,11.949001961048143,121,-1524.8618970234786,-1371.0147970008652,-1875.8567627958053,-1873.511067870263,-1384.4158025173244,-1605.9320654415474,225.95832126364076,121
2,0.028405427932739258,0.006576485798557644,0.0036789894104003905,0.00010719012955746931,0.01,0.001,3,80,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 80}",-12.681659825319983,-29.73814159789574,-5.8485669306125745,-12.579848105287788,-44.4041046897578,-21.05046422977478,14.097901737275894,127,-1632.4387796020083,-1479.2448602421814,-1983.8853695927203,-1987.7167916770863,-1496.0247577514544,-1715.8621117730902,226.72321099250254,127
80,0.026892852783203126,0.0031003197174129414,0.005029535293579102,0.0023791639636403907,0.1,0.001,6,80,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 80}",-12.681659825319983,-29.73814159789574,-5.8485669306125745,-12.579848105287788,-44.4041046897578,-21.05046422977478,14.097901737275894,127,-1632.4387796020083,-1479.2448602421814,-1983.8853695927203,-1987.7167916770863,-1496.0247577514544,-1715.8621117730902,226.72321099250254,127
86,0.03174734115600586,0.002143589307938508,0.004149389266967773,0.00044715604791825767,0.1,0.001,9,80,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 80}",-12.681659825319983,-29.73814159789574,-5.8485669306125745,-12.579848105287788,-44.4041046897578,-21.05046422977478,14.097901737275894,127,-1632.4387796020083,-1479.2448602421814,-1983.8853695927203,-1987.7167916770863,-1496.0247577514544,-1715.8621117730902,226.72321099250254,127
14,0.0483245849609375,0.008417803340872247,0.004343223571777344,0.0007402553166443458,0.01,0.001,9,80,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 80}",-12.681659825319983,-29.73814159789574,-5.8485669306125745,-12.579848105287788,-44.4041046897578,-21.05046422977478,14.097901737275894,127,-1632.4387796020083,-1479.2448602421814,-1983.8853695927203,-1987.7167916770863,-1496.0247577514544,-1715.8621117730902,226.72321099250254,127
8,0.03330826759338379,0.006541755455019658,0.0041062355041503905,0.00040013756533512437,0.01,0.001,6,80,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 80}",-12.681659825319983,-29.73814159789574,-5.8485669306125745,-12.579848105287788,-44.4041046897578,-21.05046422977478,14.097901737275894,127,-1632.4387796020083,-1479.2448602421814,-1983.8853695927203,-1987.7167916770863,-1496.0247577514544,-1715.8621117730902,226.72321099250254,127
74,0.0314298152923584,0.004732087864299425,0.0037819862365722655,0.0003154354173827059,0.1,0.001,3,80,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 80}",-12.681659825319983,-29.73814159789574,-5.8485669306125745,-12.579848105287788,-44.4041046897578,-21.05046422977478,14.097901737275894,127,-1632.4387796020083,-1479.2448602421814,-1983.8853695927203,-1987.7167916770863,-1496.0247577514544,-1715.8621117730902,226.72321099250254,127
7,0.017454004287719725,0.0020131962584828225,0.004474544525146484,0.0011988847049654709,0.01,0.001,6,40,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 40}",-13.650656179301869,-32.18974369559314,-6.252054312596244,-13.401369024062928,-48.058736808325264,-22.710512003975886,15.310194605938033,133,-1689.2582450575057,-1537.1038658740301,-2041.4899507406597,-2046.9580382321876,-1555.0680670604027,-1773.975633392957,226.84315994509458,133
1,0.015860605239868163,0.002293716189087619,0.0036789417266845704,0.0001664741300405538,0.01,0.001,3,40,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 40}",-13.650656179301869,-32.18974369559314,-6.252054312596244,-13.401369024062928,-48.058736808325264,-22.710512003975886,15.310194605938033,133,-1689.2582450575057,-1537.1038658740301,-2041.4899507406597,-2046.9580382321876,-1555.0680670604027,-1773.975633392957,226.84315994509458,133
73,0.01697964668273926,0.0020758711147491316,0.003928709030151367,0.00027665750849244436,0.1,0.001,3,40,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 40}",-13.650656179301869,-32.18974369559314,-6.252054312596244,-13.401369024062928,-48.058736808325264,-22.710512003975886,15.310194605938033,133,-1689.2582450575057,-1537.1038658740301,-2041.4899507406597,-2046.9580382321876,-1555.0680670604027,-1773.975633392957,226.84315994509458,133
13,0.026399612426757812,0.0018969721409900222,0.0075873851776123045,0.0026096131268905504,0.01,0.001,9,40,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 40}",-13.650656179301869,-32.18974369559314,-6.252054312596244,-13.401369024062928,-48.058736808325264,-22.710512003975886,15.310194605938033,133,-1689.2582450575057,-1537.1038658740301,-2041.4899507406597,-2046.9580382321876,-1555.0680670604027,-1773.975633392957,226.84315994509458,133
85,0.017344045639038085,0.0019122984995048992,0.003880596160888672,0.00027340324946506853,0.1,0.001,9,40,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 40}",-13.650656179301869,-32.18974369559314,-6.252054312596244,-13.401369024062928,-48.058736808325264,-22.710512003975886,15.310194605938033,133,-1689.2582450575057,-1537.1038658740301,-2041.4899507406597,-2046.9580382321876,-1555.0680670604027,-1773.975633392957,226.84315994509458,133
79,0.015345096588134766,0.001210215375399824,0.0037467479705810547,0.00026282349744982187,0.1,0.001,6,40,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 40}",-13.650656179301869,-32.18974369559314,-6.252054312596244,-13.401369024062928,-48.058736808325264,-22.710512003975886,15.310194605938033,133,-1689.2582450575057,-1537.1038658740301,-2041.4899507406597,-2046.9580382321876,-1555.0680670604027,-1773.975633392957,226.84315994509458,133
6,0.02125229835510254,0.0122641054334935,0.00517578125,0.0005705511602742281,0.01,0.001,6,20,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 20}",-14.187223837818545,-33.48626099140119,-6.464881497196121,-13.83414365946019,-49.99328318059267,-23.593158633293744,15.949469650543804,139,-1719.9138985971144,-1566.8388118281957,-2071.229301332486,-2077.4868844688963,-1585.4323295428253,-1804.1802451539036,226.84538400366404,139
72,0.009741067886352539,0.0009692829028197868,0.003759336471557617,0.0002504728688650041,0.1,0.001,3,20,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 20}",-14.187223837818545,-33.48626099140119,-6.464881497196121,-13.83414365946019,-49.99328318059267,-23.593158633293744,15.949469650543804,139,-1719.9138985971144,-1566.8388118281957,-2071.229301332486,-2077.4868844688963,-1585.4323295428253,-1804.1802451539036,226.84538400366404,139
84,0.010745763778686523,0.002287950559851362,0.003771209716796875,0.00032878033054820055,0.1,0.001,9,20,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 20}",-14.187223837818545,-33.48626099140119,-6.464881497196121,-13.83414365946019,-49.99328318059267,-23.593158633293744,15.949469650543804,139,-1719.9138985971144,-1566.8388118281957,-2071.229301332486,-2077.4868844688963,-1585.4323295428253,-1804.1802451539036,226.84538400366404,139
78,0.009813594818115234,0.0011581519944599246,0.004420948028564453,0.0005963519724774893,0.1,0.001,6,20,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 20}",-14.187223837818545,-33.48626099140119,-6.464881497196121,-13.83414365946019,-49.99328318059267,-23.593158633293744,15.949469650543804,139,-1719.9138985971144,-1566.8388118281957,-2071.229301332486,-2077.4868844688963,-1585.4323295428253,-1804.1802451539036,226.84538400366404,139
12,0.01533961296081543,0.00401539876985402,0.00694580078125,0.0029884612434236918,0.01,0.001,9,20,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 20}",-14.187223837818545,-33.48626099140119,-6.464881497196121,-13.83414365946019,-49.99328318059267,-23.593158633293744,15.949469650543804,139,-1719.9138985971144,-1566.8388118281957,-2071.229301332486,-2077.4868844688963,-1585.4323295428253,-1804.1802451539036,226.84538400366404,139
0,0.01474299430847168,0.010704667961060102,0.005003833770751953,0.001777375462683549,0.01,0.001,3,20,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 20}",-14.187223837818545,-33.48626099140119,-6.464881497196121,-13.83414365946019,-49.99328318059267,-23.593158633293744,15.949469650543804,139,-1719.9138985971144,-1566.8388118281957,-2071.229301332486,-2077.4868844688963,-1585.4323295428253,-1804.1802451539036,226.84538400366404,139
