,p_adj,unit,geotime,product,year,priceIDX
29013,NI,I15,BE,111000,2018,96.14
29014,NI,I15,BG,111000,2018,90.12
29015,NI,I15,CY,111000,2018,97.9
29016,NI,I15,CZ,111000,2018,101.4
29017,NI,I15,DE,111000,2018,101.0
29018,NI,I15,DK,111000,2018,98.62
29019,NI,I15,EE,111000,2018,121.75
29020,NI,I15,EL,111000,2018,101.04
29021,NI,I15,ES,111000,2018,104.27
29022,NI,I15,EU27_2020,111000,2018,100.45
29023,NI,I15,EU28,111000,2018,100.91
29024,NI,I15,FI,111000,2018,107.57
29025,NI,I15,FR,111000,2018,98.49
29026,NI,I15,HR,111000,2018,98.43
29027,NI,I15,HU,111000,2018,100.11
29028,NI,I15,IE,111000,2018,93.36
29029,NI,I15,IT,111000,2018,101.1
29030,NI,I15,LT,111000,2018,118.16
29031,NI,I15,LU,111000,2018,102.39
29032,NI,I15,LV,111000,2018,117.88
29033,NI,I15,MT,111000,2018,102.13
29034,NI,I15,NL,111000,2018,98.1
29035,NI,I15,PL,111000,2018,110.96
29036,NI,I15,PT,111000,2018,104.11
29037,NI,I15,RO,111000,2018,115.54
29038,NI,I15,SE,111000,2018,104.13
29039,NI,I15,SI,111000,2018,102.74
29040,NI,I15,SK,111000,2018,102.2
29041,NI,I15,UK,111000,2018,104.14
29042,NI,I15,AT,111100,2018,102.4
29043,NI,I15,BE,111100,2018,95.84
29044,NI,I15,BG,111100,2018,90.92
29045,NI,I15,CY,111100,2018,97.85
29046,NI,I15,CZ,111100,2018,100.9
29047,NI,I15,DE,111100,2018,101.0
29048,NI,I15,DK,111100,2018,98.69
29049,NI,I15,EE,111100,2018,122.42
29050,NI,I15,EL,111100,2018,102.85
29051,NI,I15,ES,111100,2018,105.16
29052,NI,I15,EU27_2020,111100,2018,100.12
29053,NI,I15,EU28,111100,2018,100.76
29054,NI,I15,FI,111100,2018,107.57
29055,NI,I15,FR,111100,2018,98.13
29056,NI,I15,HR,111100,2018,98.0
29057,NI,I15,HU,111100,2018,99.86
29058,NI,I15,IE,111100,2018,93.46
29059,NI,I15,IT,111100,2018,100.7
29060,NI,I15,LT,111100,2018,118.19
29061,NI,I15,LU,111100,2018,102.82
29062,NI,I15,LV,111100,2018,118.18
29063,NI,I15,MT,111100,2018,102.13
29064,NI,I15,NL,111100,2018,102.2
29065,NI,I15,PL,111100,2018,110.62
29066,NI,I15,PT,111100,2018,102.49
29067,NI,I15,RO,111100,2018,116.26
29068,NI,I15,SE,111100,2018,
29069,NI,I15,SI,111100,2018,103.1
29070,NI,I15,SK,111100,2018,102.1
29071,NI,I15,UK,111100,2018,104.36
29072,NI,I15,AT,111200,2018,106.0
29073,NI,I15,BE,111200,2018,96.99
29074,NI,I15,BG,111200,2018,86.81
29075,NI,I15,CY,111200,2018,98.55
29076,NI,I15,CZ,111200,2018,118.4
29077,NI,I15,DE,111200,2018,99.9
29078,NI,I15,DK,111200,2018,94.13
29079,NI,I15,EE,111200,2018,118.51
29080,NI,I15,EL,111200,2018,100.69
29081,NI,I15,ES,111200,2018,103.06
29082,NI,I15,EU27_2020,111200,2018,100.75
29083,NI,I15,EU28,111200,2018,100.59
29084,NI,I15,FR,111200,2018,100.51
29085,NI,I15,HR,111200,2018,101.88
29086,NI,I15,HU,111200,2018,104.52
29087,NI,I15,IE,111200,2018,76.17
29088,NI,I15,IT,111200,2018,103.4
29089,NI,I15,LT,111200,2018,112.74
29090,NI,I15,LU,111200,2018,99.11
29091,NI,I15,LV,111200,2018,113.29
29092,NI,I15,NL,111200,2018,96.6
29093,NI,I15,PL,111200,2018,123.11
29094,NI,I15,PT,111200,2018,106.0
29095,NI,I15,RO,111200,2018,113.83
29096,NI,I15,SE,111200,2018,
29097,NI,I15,SI,111200,2018,94.38
29098,NI,I15,SK,111200,2018,105.11
29099,NI,I15,UK,111200,2018,80.78
29100,NI,I15,AT,112000,2018,104.2
29101,NI,I15,BE,112000,2018,97.81
29102,NI,I15,BG,112000,2018,91.68
29103,NI,I15,CY,112000,2018,109.35
29104,NI,I15,CZ,112000,2018,94.4
29105,NI,I15,DE,112000,2018,101.9
29106,NI,I15,DK,112000,2018,94.28
29107,NI,I15,EE,112000,2018,102.18
29108,NI,I15,EL,112000,2018,100.1
29109,NI,I15,ES,112000,2018,102.25
29110,NI,I15,EU27_2020,112000,2018,101.54
29111,NI,I15,EU28,112000,2018,102.01
29112,NI,I15,FI,112000,2018,104.57
29113,NI,I15,FR,112000,2018,96.75
29114,NI,I15,HR,112000,2018,96.1
29115,NI,I15,HU,112000,2018,105.12
29116,NI,I15,IE,112000,2018,96.48
29117,NI,I15,IT,112000,2018,105.4
29118,NI,I15,LT,112000,2018,102.06
29119,NI,I15,LU,112000,2018,98.74
29120,NI,I15,LV,112000,2018,103.5
29121,NI,I15,MT,112000,2018,95.51
29122,NI,I15,NL,112000,2018,106.1
29123,NI,I15,PL,112000,2018,105.25
29124,NI,I15,PT,112000,2018,104.87
29125,NI,I15,RO,112000,2018,112.07
29126,NI,I15,SE,112000,2018,96.94
29127,NI,I15,SI,112000,2018,102.01
29128,NI,I15,SK,112000,2018,104.65
29129,NI,I15,UK,112000,2018,111.48
29130,NI,I15,AT,113000,2018,135.6
29131,NI,I15,BE,113000,2018,98.22
29132,NI,I15,BG,113000,2018,100.0
29133,NI,I15,DK,113000,2018,118.75
29134,NI,I15,EU27_2020,113000,2018,116.17
29135,NI,I15,EU28,113000,2018,113.47
29136,NI,I15,FR,113000,2018,142.11
29137,NI,I15,HR,113000,2018,110.25
29138,NI,I15,HU,113000,2018,77.47
29139,NI,I15,LV,113000,2018,153.55
29140,NI,I15,NL,113000,2018,95.7
29141,NI,I15,PL,113000,2018,122.18
29142,NI,I15,SI,113000,2018,112.74
29143,NI,I15,UK,113000,2018,110.67
29144,NI,I15,AT,114000,2018,101.6
29145,NI,I15,BE,114000,2018,110.91
29146,NI,I15,BG,114000,2018,93.89
29147,NI,I15,CY,114000,2018,86.02
29148,NI,I15,DE,114000,2018,103.6
29149,NI,I15,DK,114000,2018,100.87
29150,NI,I15,EL,114000,2018,91.57
29151,NI,I15,ES,114000,2018,97.97
29152,NI,I15,EU27_2020,114000,2018,98.29
29153,NI,I15,EU28,114000,2018,104.56
29154,NI,I15,FI,114000,2018,104.59
29155,NI,I15,FR,114000,2018,99.91
29156,NI,I15,HR,114000,2018,106.12
29157,NI,I15,HU,114000,2018,102.39
29158,NI,I15,IE,114000,2018,105.06
29159,NI,I15,IT,114000,2018,93.9
29160,NI,I15,LT,114000,2018,100.76
29161,NI,I15,LU,114000,2018,104.7
29162,NI,I15,LV,114000,2018,104.03
29163,NI,I15,MT,114000,2018,100.0
29164,NI,I15,NL,114000,2018,104.0
29165,NI,I15,PL,114000,2018,88.06
29166,NI,I15,PT,114000,2018,113.21
29167,NI,I15,RO,114000,2018,91.2
29168,NI,I15,SE,114000,2018,102.98
29169,NI,I15,SI,114000,2018,100.09
29170,NI,I15,SK,114000,2018,91.99
29171,NI,I15,UK,114000,2018,117.51
29172,NI,I15,AT,115000,2018,98.7
29173,NI,I15,BE,115000,2018,97.15
29174,NI,I15,BG,115000,2018,88.34
29175,NI,I15,CY,115000,2018,98.45
29176,NI,I15,CZ,115000,2018,93.9
29177,NI,I15,DE,115000,2018,93.1
29178,NI,I15,DK,115000,2018,98.02
29179,NI,I15,EE,115000,2018,
29180,NI,I15,EL,115000,2018,97.9
29181,NI,I15,ES,115000,2018,103.56
29182,NI,I15,EU27_2020,115000,2018,97.42
29183,NI,I15,EU28,115000,2018,98.86
29184,NI,I15,FI,115000,2018,97.21
29185,NI,I15,FR,115000,2018,97.96
29186,NI,I15,HR,115000,2018,103.38
29187,NI,I15,HU,115000,2018,99.11
29188,NI,I15,IE,115000,2018,99.5
29189,NI,I15,IT,115000,2018,99.6
29190,NI,I15,LT,115000,2018,91.5
29191,NI,I15,LU,115000,2018,96.03
29192,NI,I15,LV,115000,2018,107.8
29193,NI,I15,MT,115000,2018,101.56
29194,NI,I15,NL,115000,2018,96.0
29195,NI,I15,PL,115000,2018,96.12
29196,NI,I15,PT,115000,2018,89.53
29197,NI,I15,RO,115000,2018,93.13
29198,NI,I15,SE,115000,2018,
29199,NI,I15,SI,115000,2018,92.92
29200,NI,I15,SK,115000,2018,96.79
29201,NI,I15,UK,115000,2018,107.19
29202,NI,I15,AT,115100,2018,97.9
29203,NI,I15,BE,115100,2018,97.22
29204,NI,I15,BG,115100,2018,89.13
29205,NI,I15,CY,115100,2018,98.45
29206,NI,I15,CZ,115100,2018,97.0
29207,NI,I15,DE,115100,2018,93.2
29208,NI,I15,DK,115100,2018,98.02
29209,NI,I15,EE,115100,2018,
29210,NI,I15,EL,115100,2018,97.9
29211,NI,I15,ES,115100,2018,104.45
29212,NI,I15,EU27_2020,115100,2018,98.93
29213,NI,I15,EU28,115100,2018,100.37
29214,NI,I15,FI,115100,2018,97.0
29215,NI,I15,FR,115100,2018,97.9
29216,NI,I15,HR,115100,2018,96.35
29217,NI,I15,HU,115100,2018,96.86
29218,NI,I15,IE,115100,2018,
29219,NI,I15,IT,115100,2018,101.7
29220,NI,I15,LT,115100,2018,91.59
29221,NI,I15,LU,115100,2018,96.03
29222,NI,I15,LV,115100,2018,107.82
29223,NI,I15,MT,115100,2018,101.56
29224,NI,I15,NL,115100,2018,98.3
29225,NI,I15,PL,115100,2018,98.94
29226,NI,I15,PT,115100,2018,89.2
29227,NI,I15,RO,115100,2018,95.65
29228,NI,I15,SE,115100,2018,
29229,NI,I15,SI,115100,2018,92.78
29230,NI,I15,SK,115100,2018,96.82
29231,NI,I15,UK,115100,2018,107.89
29232,NI,I15,AT,115900,2018,100.6
29233,NI,I15,BE,115900,2018,94.05
29234,NI,I15,BG,115900,2018,87.51
29235,NI,I15,CZ,115900,2018,82.7
29236,NI,I15,DE,115900,2018,92.9
29237,NI,I15,ES,115900,2018,49.75
29238,NI,I15,EU27_2020,115900,2018,92.8
29239,NI,I15,EU28,115900,2018,93.94
29240,NI,I15,FI,115900,2018,99.48
29241,NI,I15,FR,115900,2018,98.1
29242,NI,I15,HR,115900,2018,111.14
29243,NI,I15,HU,115900,2018,101.35
29244,NI,I15,IE,115900,2018,
29245,NI,I15,IT,115900,2018,71.2
29246,NI,I15,LT,115900,2018,90.5
29247,NI,I15,LV,115900,2018,106.02
29248,NI,I15,NL,115900,2018,88.8
29249,NI,I15,PL,115900,2018,88.69
29250,NI,I15,PT,115900,2018,90.59
29251,NI,I15,RO,115900,2018,89.65
29252,NI,I15,SE,115900,2018,
29253,NI,I15,SI,115900,2018,93.96
29254,NI,I15,SK,115900,2018,91.64
29255,NI,I15,UK,115900,2018,103.74
29256,NI,I15,BE,119000,2018,98.75
29257,NI,I15,CY,119000,2018,98.75
29258,NI,I15,DK,119000,2018,98.69
29259,NI,I15,EL,119000,2018,101.53
29260,NI,I15,ES,119000,2018,113.17
29261,NI,I15,EU27_2020,119000,2018,109.05
29262,NI,I15,EU28,119000,2018,108.75
29263,NI,I15,FR,119000,2018,104.63
29264,NI,I15,HR,119000,2018,100.0
29265,NI,I15,HU,119000,2018,99.7
29266,NI,I15,IT,119000,2018,109.9
29267,NI,I15,LT,119000,2018,114.83
29268,NI,I15,LV,119000,2018,80.03
29269,NI,I15,MT,119000,2018,105.49
29270,NI,I15,PL,119000,2018,102.02
29271,NI,I15,PT,119000,2018,109.37
29272,NI,I15,SE,119000,2018,
29273,NI,I15,SK,119000,2018,109.62
29274,NI,I15,UK,119000,2018,100.68
29275,NI,I15,AT,120000,2018,109.1
29276,NI,I15,BE,120000,2018,111.16
29277,NI,I15,BG,120000,2018,107.34
29278,NI,I15,CY,120000,2018,102.29
29279,NI,I15,CZ,120000,2018,108.6
29280,NI,I15,DE,120000,2018,116.2
29281,NI,I15,DK,120000,2018,94.63
29282,NI,I15,EE,120000,2018,127.89
29283,NI,I15,EL,120000,2018,96.19
29284,NI,I15,ES,120000,2018,99.68
29285,NI,I15,EU27_2020,120000,2018,108.75
29286,NI,I15,EU28,120000,2018,109.33
29287,NI,I15,FI,120000,2018,93.57
29288,NI,I15,FR,120000,2018,108.21
29289,NI,I15,HR,120000,2018,97.62
29290,NI,I15,HU,120000,2018,113.11
29291,NI,I15,IE,120000,2018,113.34
29292,NI,I15,IT,120000,2018,104.7
29293,NI,I15,LT,120000,2018,125.82
29294,NI,I15,LU,120000,2018,109.99
29295,NI,I15,LV,120000,2018,125.89
29296,NI,I15,MT,120000,2018,106.96
29297,NI,I15,NL,120000,2018,104.8
29298,NI,I15,PL,120000,2018,113.12
29299,NI,I15,PT,120000,2018,102.23
29300,NI,I15,RO,120000,2018,112.99
29301,NI,I15,SE,120000,2018,118.91
29302,NI,I15,SI,120000,2018,104.52
29303,NI,I15,SK,120000,2018,102.09
29304,NI,I15,UK,120000,2018,114.12
29305,NI,I15,AT,121000,2018,109.2
29306,NI,I15,BE,121000,2018,113.34
29307,NI,I15,BG,121000,2018,110.95
29308,NI,I15,CY,121000,2018,103.95
29309,NI,I15,CZ,121000,2018,109.6
29310,NI,I15,DE,121000,2018,117.4
29311,NI,I15,DK,121000,2018,115.83
29312,NI,I15,EE,121000,2018,130.32
29313,NI,I15,EL,121000,2018,95.18
29314,NI,I15,ES,121000,2018,96.48
29315,NI,I15,EU27_2020,121000,2018,110.25
29316,NI,I15,EU28,121000,2018,111.27
29317,NI,I15,FI,121000,2018,99.19
29318,NI,I15,FR,121000,2018,106.45
29319,NI,I15,HR,121000,2018,98.65
29320,NI,I15,HU,121000,2018,116.65
29321,NI,I15,IE,121000,2018,114.08
29322,NI,I15,IT,121000,2018,101.9
29323,NI,I15,LT,121000,2018,130.99
29324,NI,I15,LU,121000,2018,110.37
29325,NI,I15,LV,121000,2018,131.15
29326,NI,I15,MT,121000,2018,106.27
29327,NI,I15,NL,121000,2018,104.8
29328,NI,I15,PL,121000,2018,118.77
29329,NI,I15,PT,121000,2018,102.73
29330,NI,I15,RO,121000,2018,110.69
29331,NI,I15,SE,121000,2018,123.87
29332,NI,I15,SI,121000,2018,106.43
29333,NI,I15,SK,121000,2018,108.46
29334,NI,I15,UK,121000,2018,119.71
29335,NI,I15,AT,121100,2018,109.4
29336,NI,I15,BE,121100,2018,113.34
29337,NI,I15,BG,121100,2018,113.77
29338,NI,I15,CY,121100,2018,101.88
29339,NI,I15,CZ,121100,2018,109.6
29340,NI,I15,DE,121100,2018,117.4
29341,NI,I15,DK,121100,2018,115.83
29342,NI,I15,EE,121100,2018,130.32
29343,NI,I15,EL,121100,2018,94.01
29344,NI,I15,ES,121100,2018,101.42
29345,NI,I15,EU27_2020,121100,2018,111.15
29346,NI,I15,EU28,121100,2018,112.12
29347,NI,I15,FI,121100,2018,99.19
29348,NI,I15,FR,121100,2018,106.83
29349,NI,I15,HR,121100,2018,98.63
29350,NI,I15,HU,121100,2018,116.66
29351,NI,I15,IE,121100,2018,114.08
29352,NI,I15,IT,121100,2018,104.0
29353,NI,I15,LT,121100,2018,130.99
29354,NI,I15,LU,121100,2018,110.37
29355,NI,I15,LV,121100,2018,131.15
29356,NI,I15,MT,121100,2018,106.27
29357,NI,I15,NL,121100,2018,105.6
29358,NI,I15,PL,121100,2018,118.77
29359,NI,I15,PT,121100,2018,103.11
29360,NI,I15,RO,121100,2018,110.79
29361,NI,I15,SE,121100,2018,123.87
29362,NI,I15,SI,121100,2018,106.43
29363,NI,I15,SK,121100,2018,108.74
29364,NI,I15,UK,121100,2018,119.71
29365,NI,I15,AT,121900,2018,103.7
29366,NI,I15,BG,121900,2018,97.58
29367,NI,I15,CY,121900,2018,108.55
29368,NI,I15,EL,121900,2018,95.61
29369,NI,I15,ES,121900,2018,84.27
29370,NI,I15,EU27_2020,121900,2018,91.91
29371,NI,I15,EU28,121900,2018,91.91
29372,NI,I15,FR,121900,2018,101.67
29373,NI,I15,HR,121900,2018,99.34
29374,NI,I15,HU,121900,2018,109.26
29375,NI,I15,IT,121900,2018,84.0
29376,NI,I15,NL,121900,2018,84.0
29377,NI,I15,PT,121900,2018,97.29
29378,NI,I15,RO,121900,2018,106.31
29379,NI,I15,SK,121900,2018,95.69
29380,NI,I15,AT,122000,2018,108.4
29381,NI,I15,BE,122000,2018,100.7
29382,NI,I15,BG,122000,2018,104.32
29383,NI,I15,CY,122000,2018,95.14
29384,NI,I15,CZ,122000,2018,98.7
29385,NI,I15,DE,122000,2018,104.2
29386,NI,I15,DK,122000,2018,
29387,NI,I15,EE,122000,2018,105.24
29388,NI,I15,EL,122000,2018,100.92
29389,NI,I15,ES,122000,2018,108.71
29390,NI,I15,EU27_2020,122000,2018,108.5
29391,NI,I15,EU28,122000,2018,105.79
29392,NI,I15,FI,122000,2018,100.54
29393,NI,I15,FR,122000,2018,124.21
29394,NI,I15,HR,122000,2018,95.84
29395,NI,I15,HU,122000,2018,114.72
29396,NI,I15,IE,122000,2018,98.85
29397,NI,I15,IT,122000,2018,111.5
29398,NI,I15,LT,122000,2018,88.6
29399,NI,I15,LU,122000,2018,101.77
29400,NI,I15,LV,122000,2018,102.39
29401,NI,I15,MT,122000,2018,108.99
29402,NI,I15,NL,122000,2018,109.4
29403,NI,I15,PL,122000,2018,98.23
29404,NI,I15,PT,122000,2018,105.28
29405,NI,I15,RO,122000,2018,118.66
29406,NI,I15,SE,122000,2018,100.99
29407,NI,I15,SI,122000,2018,99.33
29408,NI,I15,SK,122000,2018,108.29
29409,NI,I15,UK,122000,2018,82.17
29410,NI,I15,AT,129000,2018,110.3
29411,NI,I15,BG,129000,2018,77.87
29412,NI,I15,CY,129000,2018,76.6
29413,NI,I15,DK,129000,2018,
29414,NI,I15,EE,129000,2018,106.39
29415,NI,I15,EL,129000,2018,100.46
29416,NI,I15,ES,129000,2018,124.89
29417,NI,I15,EU27_2020,129000,2018,74.36
29418,NI,I15,EU28,129000,2018,76.8
29419,NI,I15,FI,129000,2018,74.86
29420,NI,I15,HR,129000,2018,85.94
29421,NI,I15,HU,129000,2018,91.17
29422,NI,I15,IE,129000,2018,42.81
29423,NI,I15,LT,129000,2018,138.36
29424,NI,I15,LV,129000,2018,101.57
29425,NI,I15,MT,129000,2018,100.0
29426,NI,I15,NL,129000,2018,92.0
29427,NI,I15,PT,129000,2018,90.1
29428,NI,I15,RO,129000,2018,110.32
29429,NI,I15,SE,129000,2018,89.12
29430,NI,I15,SI,129000,2018,92.69
29431,NI,I15,SK,129000,2018,66.33
29432,NI,I15,UK,129000,2018,109.49
29433,NI,I15,AT,130000,2018,105.7
29434,NI,I15,BE,130000,2018,101.41
29435,NI,I15,BG,130000,2018,100.18
29436,NI,I15,CY,130000,2018,101.41
29437,NI,I15,CZ,130000,2018,102.9
29438,NI,I15,DE,130000,2018,106.9
29439,NI,I15,DK,130000,2018,94.95
29440,NI,I15,EE,130000,2018,118.75
29441,NI,I15,EL,130000,2018,96.36
29442,NI,I15,ES,130000,2018,101.96
29443,NI,I15,EU27_2020,130000,2018,103.49
29444,NI,I15,EU28,130000,2018,104.25
29445,NI,I15,FI,130000,2018,97.28
29446,NI,I15,FR,130000,2018,102.22
29447,NI,I15,HR,130000,2018,98.98
29448,NI,I15,HU,130000,2018,105.18
29449,NI,I15,IE,130000,2018,102.36
29450,NI,I15,IT,130000,2018,103.6
29451,NI,I15,LT,130000,2018,114.28
29452,NI,I15,LU,130000,2018,106.17
29453,NI,I15,LV,130000,2018,118.88
29454,NI,I15,MT,130000,2018,103.63
29455,NI,I15,NL,130000,2018,103.1
29456,NI,I15,PL,130000,2018,106.48
29457,NI,I15,PT,130000,2018,100.42
29458,NI,I15,RO,130000,2018,107.33
29459,NI,I15,SE,130000,2018,110.54
29460,NI,I15,SI,130000,2018,101.9
29461,NI,I15,SK,130000,2018,101.96
29462,NI,I15,UK,130000,2018,110.52
29463,NI,I15,AT,140000,2018,105.5
29464,NI,I15,BE,140000,2018,117.38
29465,NI,I15,BG,140000,2018,95.85
29466,NI,I15,CY,140000,2018,100.03
29467,NI,I15,CZ,140000,2018,101.2
29468,NI,I15,DE,140000,2018,109.0
29469,NI,I15,DK,140000,2018,98.26
29470,NI,I15,EE,140000,2018,113.71
29471,NI,I15,EL,140000,2018,99.67
29472,NI,I15,ES,140000,2018,102.88
29473,NI,I15,EU27_2020,140000,2018,106.5
29474,NI,I15,EU28,140000,2018,107.2
29475,NI,I15,FI,140000,2018,103.28
29476,NI,I15,FR,140000,2018,105.84
29477,NI,I15,HR,140000,2018,101.74
29478,NI,I15,HU,140000,2018,104.04
29479,NI,I15,IE,140000,2018,104.32
29480,NI,I15,IT,140000,2018,106.0
29481,NI,I15,LT,140000,2018,107.45
29482,NI,I15,LU,140000,2018,106.31
29483,NI,I15,LV,140000,2018,117.1
29484,NI,I15,MT,140000,2018,100.21
29485,NI,I15,NL,140000,2018,105.3
29486,NI,I15,PL,140000,2018,117.2
29487,NI,I15,PT,140000,2018,107.55
29488,NI,I15,RO,140000,2018,109.01
29489,NI,I15,SE,140000,2018,121.53
29490,NI,I15,SI,140000,2018,106.3
29491,NI,I15,SK,140000,2018,101.1
29492,NI,I15,UK,140000,2018,114.82
29493,NI,I15,AT,141000,2018,104.9
29494,NI,I15,BE,141000,2018,112.51
29495,NI,I15,BG,141000,2018,95.15
29496,NI,I15,CY,141000,2018,99.9
29497,NI,I15,CZ,141000,2018,101.0
29498,NI,I15,DE,141000,2018,107.9
29499,NI,I15,DK,141000,2018,97.71
29500,NI,I15,EE,141000,2018,114.36
29501,NI,I15,EL,141000,2018,98.1
29502,NI,I15,ES,141000,2018,102.85
29503,NI,I15,EU27_2020,141000,2018,105.17
29504,NI,I15,EU28,141000,2018,106.04
29505,NI,I15,FI,141000,2018,100.36
29506,NI,I15,FR,141000,2018,105.42
29507,NI,I15,HR,141000,2018,100.79
29508,NI,I15,HU,141000,2018,103.38
29509,NI,I15,IE,141000,2018,104.19
29510,NI,I15,IT,141000,2018,104.6
29511,NI,I15,LT,141000,2018,107.31
29512,NI,I15,LU,141000,2018,106.1
29513,NI,I15,LV,141000,2018,117.22
29514,NI,I15,MT,141000,2018,103.61
29515,NI,I15,NL,141000,2018,105.9
29516,NI,I15,PL,141000,2018,107.45
29517,NI,I15,PT,141000,2018,102.84
29518,NI,I15,RO,141000,2018,102.89
29519,NI,I15,SE,141000,2018,122.91
29520,NI,I15,SI,141000,2018,103.61
29521,NI,I15,SK,141000,2018,100.44
29522,NI,I15,UK,141000,2018,115.0
29523,NI,PCH_PRE,AT,010000,2018,4.3
29524,NI,PCH_PRE,BE,010000,2018,20.89
29525,NI,PCH_PRE,BG,010000,2018,7.42
29526,NI,PCH_PRE,CY,010000,2018,6.79
29527,NI,PCH_PRE,CZ,010000,2018,7.44
29528,NI,PCH_PRE,DE,010000,2018,17.3
29529,NI,PCH_PRE,DK,010000,2018,15.34
29530,NI,PCH_PRE,EE,010000,2018,15.67
29531,NI,PCH_PRE,EL,010000,2018,0.5
29532,NI,PCH_PRE,ES,010000,2018,1.86
29533,NI,PCH_PRE,EU27_2020,010000,2018,9.64
29534,NI,PCH_PRE,EU28,010000,2018,10.16
29535,NI,PCH_PRE,FI,010000,2018,22.47
29536,NI,PCH_PRE,FR,010000,2018,10.07
29537,NI,PCH_PRE,HR,010000,2018,0.49
29538,NI,PCH_PRE,HU,010000,2018,9.42
29539,NI,PCH_PRE,IE,010000,2018,21.66
29540,NI,PCH_PRE,IT,010000,2018,3.85
29541,NI,PCH_PRE,LT,010000,2018,9.91
29542,NI,PCH_PRE,LU,010000,2018,18.95
29543,NI,PCH_PRE,LV,010000,2018,18.5
29544,NI,PCH_PRE,NL,010000,2018,17.7
29545,NI,PCH_PRE,PL,010000,2018,6.38
29546,NI,PCH_PRE,PT,010000,2018,6.21
29547,NI,PCH_PRE,RO,010000,2018,4.12
29548,NI,PCH_PRE,SE,010000,2018,49.11
29549,NI,PCH_PRE,SI,010000,2018,3.34
29550,NI,PCH_PRE,SK,010000,2018,2.13
29551,NI,PCH_PRE,UK,010000,2018,14.79
29552,NI,PCH_PRE,AT,011000,2018,4.97
29553,NI,PCH_PRE,BE,011000,2018,17.76
29554,NI,PCH_PRE,BG,011000,2018,10.23
29555,NI,PCH_PRE,CY,011000,2018,4.1
29556,NI,PCH_PRE,CZ,011000,2018,7.1
29557,NI,PCH_PRE,DE,011000,2018,15.68
29558,NI,PCH_PRE,DK,011000,2018,12.84
29559,NI,PCH_PRE,EE,011000,2018,12.24
29560,NI,PCH_PRE,EL,011000,2018,-5.01
29561,NI,PCH_PRE,ES,011000,2018,0.08
29562,NI,PCH_PRE,EU27_2020,011000,2018,10.0
29563,NI,PCH_PRE,EU28,011000,2018,10.2
29564,NI,PCH_PRE,FI,011000,2018,18.81
29565,NI,PCH_PRE,FR,011000,2018,10.76
29566,NI,PCH_PRE,HR,011000,2018,4.21
29567,NI,PCH_PRE,HU,011000,2018,12.0
29568,NI,PCH_PRE,IE,011000,2018,19.56
29569,NI,PCH_PRE,IT,011000,2018,3.42
29570,NI,PCH_PRE,LT,011000,2018,9.32
29571,NI,PCH_PRE,LU,011000,2018,19.28
29572,NI,PCH_PRE,LV,011000,2018,17.76
29573,NI,PCH_PRE,NL,011000,2018,17.54
29574,NI,PCH_PRE,PL,011000,2018,2.57
29575,NI,PCH_PRE,PT,011000,2018,2.43
29576,NI,PCH_PRE,RO,011000,2018,6.05
29577,NI,PCH_PRE,SE,011000,2018,42.94
29578,NI,PCH_PRE,SI,011000,2018,2.59
29579,NI,PCH_PRE,SK,011000,2018,-0.84
29580,NI,PCH_PRE,UK,011000,2018,11.48
29581,NI,PCH_PRE,AT,011100,2018,5.25
29582,NI,PCH_PRE,BE,011100,2018,17.76
29583,NI,PCH_PRE,BG,011100,2018,10.44
29584,NI,PCH_PRE,CZ,011100,2018,7.1
29585,NI,PCH_PRE,DE,011100,2018,15.68
29586,NI,PCH_PRE,DK,011100,2018,12.84
29587,NI,PCH_PRE,EE,011100,2018,12.24
29588,NI,PCH_PRE,EL,011100,2018,-3.21
29589,NI,PCH_PRE,ES,011100,2018,3.15
29590,NI,PCH_PRE,EU27_2020,011100,2018,11.66
29591,NI,PCH_PRE,EU28,011100,2018,11.63
29592,NI,PCH_PRE,FI,011100,2018,18.81
29593,NI,PCH_PRE,FR,011100,2018,11.67
29594,NI,PCH_PRE,HR,011100,2018,4.72
29595,NI,PCH_PRE,HU,011100,2018,12.17
29596,NI,PCH_PRE,IE,011100,2018,19.57
29597,NI,PCH_PRE,IT,011100,2018,5.89
29598,NI,PCH_PRE,LT,011100,2018,9.32
29599,NI,PCH_PRE,LU,011100,2018,19.28
29600,NI,PCH_PRE,LV,011100,2018,17.76
29601,NI,PCH_PRE,NL,011100,2018,17.54
29602,NI,PCH_PRE,PL,011100,2018,2.57
29603,NI,PCH_PRE,PT,011100,2018,3.57
29604,NI,PCH_PRE,RO,011100,2018,6.05
29605,NI,PCH_PRE,SE,011100,2018,42.94
29606,NI,PCH_PRE,SI,011100,2018,2.59
29607,NI,PCH_PRE,SK,011100,2018,-0.84
29608,NI,PCH_PRE,UK,011100,2018,11.48
29609,NI,PCH_PRE,AT,011200,2018,0.14
29610,NI,PCH_PRE,BG,011200,2018,-8.91
29611,NI,PCH_PRE,CY,011200,2018,4.1
29612,NI,PCH_PRE,EL,011200,2018,-5.85
29613,NI,PCH_PRE,ES,011200,2018,-15.2
29614,NI,PCH_PRE,EU27_2020,011200,2018,-1.78
29615,NI,PCH_PRE,EU28,011200,2018,-1.78
29616,NI,PCH_PRE,FR,011200,2018,-5.14
29617,NI,PCH_PRE,HR,011200,2018,-20.94
29618,NI,PCH_PRE,HU,011200,2018,3.06
29619,NI,PCH_PRE,IT,011200,2018,2.23
29620,NI,PCH_PRE,PT,011200,2018,-5.17
